# Wanna drop some funky stats & graphs? Go to 'www.stratoflights.com/auswertung' 

LOGGER_INFO_BEGIN
{info:{board_id:5,id_str:'STRATO4 Version 1.4',serial:'1638',hw_platform:{name:'stratologx-stm32l0',mcu:'ST STM32L072RZT6',v_ma:'1',v_mi:'4'},sw_version:{v_ma:'2',v_mi:'3',v_pa:'0',v_info:'STD',bt_t:'11:08:35',bt_d:'Oct 13 2023'}}}
LOGGER_INFO_END
CSV_DATA_SECTION_BEGIN
Uptime [s];GNSS: PPS Timestamp [s];GNSS: UTC date time (ISO 8601);GNSS: Fix type (0=no fix, others=fix);GNSS: Latitude [degrees];GNSS: Longitude [degrees];GNSS: Positional dilution of precision;GNSS: Altitude [m] (above Mean Sea Level);GNSS: Ground speed [km/h];GNSS: Satellites in view;GNSS: Altitude [m] (above ellipsoid);Temperature: Board [degC];Temperature: Ext LM75 1 [degC];Temperature: Ext MS8607 1 [degC];Pressure: Ext MS8607 [hPa];Humidity: Ext MS8607 [%];Light Intensity: UVA index [];Volt: Supply Voltage [V];Volt: 3.3V board voltage [V];Volt: 5V board voltage [V];Volt: Vin1 voltage [V];Volt: Vin2 voltage [V];Volt: Vin3 voltage [V];IO: In 1 State;IO: In 1 Timestamp [s];IO: In 2 State;IO: In 2 Timestamp [s];IO: Out 1 State;IO: Out 1 Timestamp [s];IO: Out 2 State;IO: Out 2 Timestamp [s]
212.009;211.348;2026-09-01T07:20:22.1Z;3;49.6582537;6.9440641;3.1;501.0;0.8;6;548.1;20.3;16.6;16.1;965.4;76.95;0.15;8.91;3.27;5.04;0.115;0.112;0.051;1;0.000;1;0.000;0;0.002;0;0.002
214.009;213.354;2026-09-01T07:20:24.0Z;3;49.6582550;6.9440558;3.1;500.3;0.3;6;547.4;20.4;16.6;16.0;965.3;77.02;0.14;8.91;3.27;5.05;0.115;0.112;0.051;1;0.000;1;0.000;0;0.002;0;0.002
216.009;215.362;2026-09-01T07:20:26.0Z;3;49.6582514;6.9440475;3.1;500.0;1.3;6;547.1;20.4;16.6;16.0;965.5;77.10;0.15;8.91;3.27;5.05;0.117;0.115;0.054;1;0.000;1;0.000;0;0.002;0;0.002
218.009;217.370;2026-09-01T07:20:28.0Z;3;49.6582422;6.9440371;3.1;498.6;0.3;6;545.7;20.3;16.5;15.9;965.3;77.24;0.17;8.91;3.28;5.05;0.118;0.115;0.054;1;0.000;1;0.000;0;0.002;0;0.002
220.009;219.377;2026-09-01T07:20:30.0Z;3;49.6582381;6.9440318;3.1;498.0;0.2;6;545.1;20.4;16.5;15.9;965.3;77.55;0.17;8.91;3.28;5.05;0.118;0.115;0.054;1;0.000;1;0.000;0;0.002;0;0.002
222.009;221.385;2026-09-01T07:20:32.0Z;3;49.6582366;6.9440324;3.1;497.5;0.2;6;544.6;20.4;16.6;15.9;965.4;77.91;0.17;8.91;3.28;5.04;0.118;0.115;0.054;1;0.000;1;0.000;0;0.002;0;0.002
224.009;223.394;2026-09-01T07:20:34.0Z;3;49.6582360;6.9440330;3.1;497.3;1.3;6;544.4;20.3;16.6;15.8;965.5;78.24;0.18;8.90;3.27;5.04;0.121;0.116;0.054;1;0.000;1;0.000;0;0.002;0;0.002
226.009;225.401;2026-09-01T07:20:36.0Z;3;49.6582352;6.9440327;3.1;497.3;0.4;6;544.4;20.3;16.5;15.8;965.5;78.21;0.10;8.90;3.27;5.04;0.121;0.118;0.054;1;0.000;1;0.000;0;0.002;0;0.002
228.009;227.409;2026-09-01T07:20:38.0Z;3;49.6582369;6.9440356;3.1;497.5;0.4;6;544.6;20.3;16.5;15.8;965.5;78.48;0.17;8.90;3.27;5.04;0.121;0.118;0.054;1;0.000;1;0.000;0;0.002;0;0.002
230.010;229.418;2026-09-01T07:20:40.0Z;3;49.6582363;6.9440333;3.1;497.4;0.1;6;544.5;20.2;16.6;15.8;965.4;78.42;0.18;8.91;3.28;5.05;0.121;0.118;0.055;1;0.000;1;0.000;0;0.002;0;0.002
232.010;231.425;2026-09-01T07:20:42.0Z;3;49.6582413;6.9440375;3.1;497.8;0.6;6;544.9;20.3;16.5;15.8;965.5;78.77;0.19;8.90;3.28;5.04;0.122;0.119;0.057;1;0.000;1;0.000;0;0.002;0;0.002
234.010;233.433;2026-09-01T07:20:44.0Z;3;49.6582428;6.9440397;3.1;498.3;0.9;6;545.4;20.4;16.5;15.8;965.4;78.96;0.17;8.89;3.27;5.04;0.125;0.121;0.057;1;0.000;1;0.000;0;0.002;0;0.002
236.010;235.442;2026-09-01T07:20:46.0Z;3;49.6582484;6.9440415;3.1;499.5;0.8;6;546.6;20.4;16.5;15.8;965.3;79.19;0.16;8.90;3.27;5.04;0.125;0.121;0.057;1;0.000;1;0.000;0;0.002;0;0.002
238.010;237.449;2026-09-01T07:20:48.0Z;3;49.6582458;6.9440441;3.1;500.0;0.6;6;547.1;20.3;16.6;15.8;965.4;79.70;0.17;8.89;3.27;5.04;0.125;0.121;0.057;1;0.000;1;0.000;0;0.002;0;0.002
240.010;239.457;2026-09-01T07:20:50.0Z;3;49.6582395;6.9440391;2.0;499.6;0.3;8;546.7;20.3;16.5;15.8;965.5;80.12;0.18;8.89;3.28;5.05;0.128;0.121;0.057;1;0.000;1;0.000;0;0.002;0;0.002
242.010;241.466;2026-09-01T07:20:52.0Z;3;49.6582389;6.9440403;2.0;499.7;0.1;8;546.8;20.3;16.5;15.8;965.3;79.87;0.17;8.88;3.27;5.04;0.128;0.123;0.057;1;0.000;1;0.000;0;0.002;0;0.002
244.010;243.473;2026-09-01T07:20:54.0Z;3;49.6582383;6.9440404;2.0;499.3;0.3;8;546.4;20.3;16.5;15.8;965.5;79.69;0.17;8.88;3.27;5.04;0.128;0.124;0.058;1;0.000;1;0.000;0;0.002;0;0.002
246.010;245.481;2026-09-01T07:20:56.0Z;3;49.6582366;6.9440401;2.0;499.6;0.8;8;546.7;20.4;16.5;15.8;965.5;79.58;0.17;8.89;3.28;5.04;0.128;0.125;0.060;1;0.000;1;0.000;0;0.002;0;0.002
248.010;247.491;2026-09-01T07:20:58.0Z;3;49.6582360;6.9440403;2.0;500.4;0.2;8;547.5;20.3;16.5;15.8;965.4;79.67;0.21;8.88;3.27;5.04;0.130;0.124;0.060;1;0.000;1;0.000;0;0.002;0;0.002
250.010;249.498;2026-09-01T07:21:00.0Z;3;49.6582352;6.9440378;2.0;500.9;0.2;8;548.0;20.4;16.6;15.8;965.4;79.99;0.35;8.89;3.27;5.04;0.131;0.128;0.060;1;0.000;1;0.000;0;0.002;0;0.002
252.010;251.507;2026-09-01T07:21:02.0Z;3;49.6582320;6.9440359;2.0;501.6;0.1;8;548.7;20.3;16.6;15.8;965.6;80.25;0.42;8.88;3.27;5.04;0.131;0.128;0.060;1;0.000;1;0.000;0;0.002;0;0.002
254.010;253.514;2026-09-01T07:21:04.0Z;3;49.6582323;6.9440369;2.0;502.2;0.5;8;549.3;20.3;16.6;15.8;965.7;80.12;0.39;8.89;3.27;5.04;0.131;0.128;0.060;1;0.000;1;0.000;0;0.002;0;0.002
256.011;255.522;2026-09-01T07:21:06.0Z;3;49.6582295;6.9440318;2.0;502.3;0.5;8;549.4;20.3;16.6;15.8;965.6;79.25;0.14;8.89;3.27;5.04;0.131;0.128;0.060;1;0.000;1;0.000;0;0.002;0;0.002
258.011;257.531;2026-09-01T07:21:07.0Z;3;49.6582264;6.9440334;2.0;503.2;0.3;8;550.3;20.3;16.6;15.8;965.5;79.76;0.16;8.88;3.28;5.05;0.134;0.129;0.061;1;0.000;1;0.000;0;0.002;0;0.002
260.011;259.540;2026-09-01T07:21:09.0Z;3;49.6582253;6.9440352;2.0;503.5;0.5;8;550.6;20.2;16.6;15.8;965.3;79.19;0.14;8.87;3.27;5.04;0.134;0.131;0.063;1;0.000;1;0.000;0;0.002;0;0.002
262.012;261.548;2026-09-01T07:21:11.0Z;3;49.6582247;6.9440344;2.0;504.3;1.6;8;551.4;20.3;16.6;15.8;965.4;79.22;0.13;8.88;3.27;5.04;0.134;0.131;0.064;1;0.000;1;0.000;0;0.002;0;0.002
264.012;263.555;2026-09-01T07:21:13.0Z;3;49.6582253;6.9440331;2.0;505.4;0.1;8;552.5;20.4;16.6;15.8;965.5;79.46;0.15;8.88;3.27;5.05;0.134;0.131;0.064;1;0.000;1;0.000;0;0.002;0;0.002
266.012;265.564;2026-09-01T07:21:15.0Z;3;49.6582262;6.9440343;2.0;505.0;0.6;8;552.1;20.3;16.6;15.8;965.3;79.34;0.08;8.89;3.27;5.04;0.136;0.131;0.064;1;0.000;1;0.000;0;0.002;0;0.002
268.012;267.572;2026-09-01T07:21:17.0Z;3;49.6582269;6.9440308;2.0;505.0;2.7;8;552.1;20.4;16.5;15.8;965.5;79.36;0.14;8.87;3.27;5.04;0.137;0.134;0.064;1;0.000;1;0.000;0;0.002;0;0.002
270.012;269.579;2026-09-01T07:21:19.0Z;3;49.6582268;6.9440290;2.0;504.7;0.4;8;551.8;20.4;16.5;15.8;965.6;79.37;0.17;8.88;3.27;5.04;0.137;0.134;0.064;1;0.000;1;0.000;0;0.002;0;0.002
272.012;271.586;2026-09-01T07:21:21.0Z;3;49.6582251;6.9440252;2.0;505.0;0.2;8;552.1;20.3;16.6;15.8;965.4;79.58;0.14;8.88;3.27;5.05;0.137;0.134;0.064;1;0.000;1;0.000;0;0.002;0;0.002
274.012;273.595;2026-09-01T07:21:23.0Z;3;49.6582228;6.9440230;2.0;504.6;0.3;8;551.7;20.4;16.6;15.8;965.4;80.45;0.16;8.88;3.27;5.04;0.137;0.134;0.065;1;0.000;1;0.000;0;0.002;0;0.002
276.012;275.603;2026-09-01T07:21:25.0Z;3;49.6582232;6.9440216;2.0;505.1;0.3;8;552.2;20.3;16.6;15.8;965.5;81.03;0.16;8.87;3.28;5.05;0.140;0.134;0.067;1;0.000;1;0.000;0;0.002;0;0.002
278.012;277.610;2026-09-01T07:21:27.0Z;3;49.6582240;6.9440223;2.0;505.8;0.1;8;552.9;20.3;16.5;15.8;965.3;80.87;0.17;8.87;3.28;5.05;0.141;0.136;0.067;1;0.000;1;0.000;0;0.002;0;0.002
280.012;279.617;2026-09-01T07:21:29.0Z;3;49.6582240;6.9440220;2.0;505.7;0.2;8;552.8;20.3;16.6;15.8;965.4;80.56;0.15;8.87;3.27;5.05;0.141;0.137;0.067;1;0.000;1;0.000;0;0.002;0;0.002
282.012;281.625;2026-09-01T07:21:31.0Z;3;49.6582250;6.9440238;2.0;505.6;0.4;8;552.7;20.3;16.6;15.8;965.4;80.37;0.14;8.86;3.27;5.04;0.141;0.137;0.067;1;0.000;1;0.000;0;0.002;0;0.002
284.012;283.634;2026-09-01T07:21:33.0Z;3;49.6582268;6.9440235;2.0;505.7;0.2;8;552.8;20.4;16.5;15.8;965.5;80.42;0.14;8.86;3.27;5.04;0.143;0.137;0.067;1;0.000;1;0.000;0;0.002;0;0.002
286.012;285.641;2026-09-01T07:21:35.0Z;3;49.6582286;6.9440252;2.0;505.7;0.2;8;552.8;20.3;16.6;15.8;965.2;80.27;0.12;8.87;3.28;5.05;0.144;0.137;0.067;1;0.000;1;0.000;0;0.002;0;0.002
288.012;287.651;2026-09-01T07:21:37.0Z;3;49.6582290;6.9440241;2.0;505.2;0.2;8;552.3;20.3;16.6;15.8;965.5;80.15;0.12;8.86;3.27;5.05;0.144;0.141;0.067;1;0.000;1;0.000;0;0.002;0;0.002
290.012;289.658;2026-09-01T07:21:39.0Z;3;49.6582310;6.9440242;2.0;505.1;0.5;8;552.2;20.3;16.5;15.8;965.6;80.27;0.12;8.86;3.27;5.04;0.144;0.141;0.069;1;0.000;1;0.000;0;0.002;0;0.002
292.012;291.666;2026-09-01T07:21:41.0Z;3;49.6582324;6.9440251;2.0;505.5;0.2;8;552.6;20.3;16.6;15.8;965.4;80.37;0.14;8.87;3.28;5.05;0.144;0.141;0.070;1;0.000;1;0.000;0;0.002;0;0.002
294.012;293.675;2026-09-01T07:21:43.0Z;3;49.6582329;6.9440267;2.0;505.9;0.2;8;553.0;20.3;16.5;15.8;965.5;80.22;0.14;8.86;3.27;5.05;0.145;0.141;0.070;1;0.000;1;0.000;0;0.002;0;0.002
296.012;295.682;2026-09-01T07:21:45.0Z;3;49.6582324;6.9440267;2.0;505.6;0.1;8;552.7;20.4;16.5;15.7;965.4;80.14;0.18;8.86;3.27;5.04;0.147;0.141;0.070;1;0.000;1;0.000;0;0.002;0;0.002
298.012;297.689;2026-09-01T07:21:47.0Z;3;49.6582320;6.9440264;2.0;505.2;0.4;8;552.3;20.3;16.5;15.7;965.5;80.47;0.29;8.87;3.28;5.05;0.147;0.144;0.070;1;0.000;1;0.000;0;0.002;0;0.002
300.012;299.697;2026-09-01T07:21:49.0Z;3;49.6582307;6.9440277;2.0;504.4;0.0;8;551.5;20.4;16.5;15.7;965.4;80.10;0.24;8.87;3.27;5.04;0.147;0.144;0.070;1;0.000;1;0.000;0;0.002;0;0.002
302.012;301.706;2026-09-01T07:21:51.0Z;3;49.6582335;6.9440268;2.0;504.4;0.3;8;551.5;20.4;16.5;15.7;965.4;80.36;0.30;8.87;3.28;5.04;0.147;0.144;0.070;1;0.000;1;0.000;0;0.002;0;0.002
304.012;303.713;2026-09-01T07:21:53.0Z;3;49.6582316;6.9440255;2.0;505.5;0.2;8;552.6;20.3;16.5;15.6;965.3;79.89;0.24;8.87;3.28;5.05;0.150;0.144;0.070;1;0.000;1;0.000;0;0.002;0;0.002
306.012;305.721;2026-09-01T07:21:55.0Z;3;49.6582312;6.9440239;2.0;505.4;0.0;8;552.5;20.3;16.5;15.6;965.6;79.73;0.23;8.87;3.28;5.04;0.150;0.144;0.073;1;0.000;1;0.000;0;0.002;0;0.002
308.012;307.730;2026-09-01T07:21:57.0Z;3;49.6582318;6.9440242;2.0;505.6;0.2;8;552.7;20.3;16.5;15.6;965.6;79.45;0.19;8.85;3.28;5.05;0.151;0.146;0.073;1;0.000;1;0.000;0;0.002;0;0.002
310.012;309.737;2026-09-01T07:21:59.0Z;3;49.6582304;6.9440220;2.0;504.8;0.5;8;551.9;20.3;16.3;15.6;965.4;79.73;0.15;8.86;3.27;5.04;0.150;0.147;0.073;1;0.000;1;0.000;0;0.002;0;0.002
312.012;311.745;2026-09-01T07:22:01.0Z;3;49.6582295;6.9440181;2.0;504.1;0.7;8;551.2;20.3;16.5;15.6;965.5;79.86;0.13;8.86;3.27;5.04;0.151;0.147;0.073;1;0.000;1;0.000;0;0.002;0;0.002
314.012;313.754;2026-09-01T07:22:03.0Z;3;49.6582288;6.9440150;2.1;503.8;0.2;7;550.9;20.4;16.5;15.6;965.5;79.98;0.13;8.86;3.27;5.04;0.153;0.147;0.073;1;0.000;1;0.000;0;0.002;0;0.002
316.012;315.762;2026-09-01T07:22:05.0Z;3;49.6582282;6.9440122;2.1;503.6;0.4;7;550.7;20.2;16.3;15.5;965.5;80.06;0.12;8.87;3.28;5.05;0.153;0.147;0.073;1;0.000;1;0.000;0;0.002;0;0.002
318.012;317.769;2026-09-01T07:22:07.0Z;3;49.6582259;6.9440102;2.1;503.5;1.6;7;550.6;20.3;16.3;15.5;965.5;80.28;0.17;8.85;3.28;5.04;0.153;0.150;0.076;1;0.000;1;0.000;0;0.002;0;0.002
320.012;319.776;2026-09-01T07:22:09.0Z;3;49.6582215;6.9440058;2.1;505.0;1.7;7;552.1;20.4;16.3;15.5;965.5;80.36;0.19;8.86;3.28;5.05;0.153;0.150;0.076;1;0.000;1;0.000;0;0.002;0;0.002
322.014;321.783;2026-09-01T07:22:11.0Z;3;49.6582213;6.9440010;2.1;503.0;0.5;7;550.1;20.3;16.3;15.5;965.6;80.86;0.19;8.87;3.28;5.05;0.155;0.150;0.076;1;0.000;1;0.000;0;0.002;0;0.002
324.029;323.790;2026-09-01T07:22:13.0Z;3;49.6582196;6.9439979;2.0;501.4;0.2;8;548.5;20.3;16.3;15.6;965.5;81.17;0.20;8.85;3.27;5.04;0.157;0.150;0.076;1;0.000;1;0.000;0;0.002;0;0.002
326.031;325.798;2026-09-01T07:22:15.0Z;3;49.6582176;6.9439925;2.0;501.2;0.3;8;548.3;20.3;16.3;15.6;965.3;81.46;0.19;8.85;3.28;5.05;0.157;0.151;0.077;1;0.000;1;0.000;0;0.002;0;0.002
328.031;327.805;2026-09-01T07:22:17.0Z;3;49.6582172;6.9439903;2.0;500.3;0.5;8;547.4;20.4;16.3;15.6;965.3;81.38;0.19;8.84;3.27;5.04;0.157;0.153;0.076;1;0.000;1;0.000;0;0.002;0;0.002
330.029;329.814;2026-09-01T07:22:19.0Z;3;49.6582173;6.9439924;2.0;501.1;0.9;8;548.2;20.3;16.5;15.6;965.6;81.40;0.19;8.84;3.27;5.05;0.157;0.154;0.077;1;0.000;1;0.000;0;0.002;0;0.002
332.029;331.821;2026-09-01T07:22:21.0Z;3;49.6582176;6.9439944;2.0;501.0;0.6;8;548.1;20.2;16.5;15.7;965.4;81.49;0.19;8.86;3.28;5.05;0.160;0.154;0.077;1;0.000;1;0.000;0;0.002;0;0.002
334.031;333.827;2026-09-01T07:22:23.0Z;3;49.6582166;6.9439992;2.1;501.2;0.0;7;548.3;20.3;16.3;15.7;965.4;81.32;0.14;8.85;3.28;5.05;0.160;0.153;0.080;1;0.000;1;0.000;0;0.002;0;0.002
336.031;335.834;2026-09-01T07:22:25.0Z;3;49.6582152;6.9439982;2.1;500.7;0.1;7;547.8;20.4;16.5;15.7;965.4;80.66;0.22;8.85;3.28;5.04;0.160;0.154;0.080;1;0.000;1;0.000;0;0.002;0;0.002
338.031;337.841;2026-09-01T07:22:27.0Z;3;49.6582160;6.9439989;2.0;500.5;0.3;8;547.6;20.4;16.3;15.6;965.6;80.20;0.22;8.84;3.27;5.05;0.160;0.157;0.080;1;0.000;1;0.000;0;0.002;0;0.002
340.031;339.848;2026-09-01T07:22:29.0Z;3;49.6582146;6.9439973;2.0;500.7;0.1;8;547.8;20.2;16.3;15.6;965.5;80.02;0.21;8.85;3.28;5.05;0.160;0.157;0.080;1;0.000;1;0.000;0;0.002;0;0.002
342.031;341.855;2026-09-01T07:22:31.0Z;3;49.6582130;6.9440000;2.0;499.9;0.3;8;547.0;20.3;16.3;15.5;965.6;79.76;0.14;8.86;3.28;5.05;0.160;0.157;0.080;1;0.000;1;0.000;0;0.002;0;0.002
344.029;343.862;2026-09-01T07:22:33.0Z;3;49.6582125;6.9440030;2.0;500.0;0.3;8;547.1;20.3;16.2;15.6;965.4;80.27;0.15;8.85;3.28;5.05;0.163;0.157;0.080;1;0.000;1;0.000;0;0.002;0;0.002
346.031;345.870;2026-09-01T07:22:35.0Z;3;49.6582124;6.9440052;2.0;499.5;0.4;8;546.6;20.3;16.3;15.6;965.5;80.25;0.16;8.85;3.28;5.05;0.163;0.157;0.080;1;0.000;1;0.000;0;0.002;0;0.002
348.031;347.879;2026-09-01T07:22:37.0Z;3;49.6582115;6.9440103;2.0;499.4;0.2;8;546.5;20.3;16.3;15.5;965.5;79.94;0.17;8.85;3.28;5.04;0.163;0.159;0.080;1;0.000;1;0.000;0;0.002;0;0.002
350.031;349.887;2026-09-01T07:22:39.0Z;3;49.6582098;6.9440128;2.0;500.2;0.0;8;547.3;20.3;16.3;15.5;965.2;79.78;0.17;8.85;3.28;5.05;0.163;0.160;0.083;1;0.000;1;0.000;0;0.002;0;0.002
352.031;351.894;2026-09-01T07:22:41.0Z;3;49.6582075;6.9440134;2.0;499.7;0.4;8;546.8;20.3;16.3;15.5;965.3;79.88;0.21;8.84;3.27;5.04;0.165;0.160;0.083;1;0.000;1;0.000;0;0.002;0;0.002
354.031;353.901;2026-09-01T07:22:43.0Z;3;49.6582076;6.9440172;2.0;500.9;0.5;8;548.0;20.4;16.3;15.5;965.5;79.96;0.37;8.84;3.27;5.05;0.166;0.160;0.083;1;0.000;1;0.000;0;0.002;0;0.002
356.033;355.908;2026-09-01T07:22:45.0Z;3;49.6582161;6.9440249;2.0;502.6;1.0;8;549.7;20.3;16.3;15.6;965.4;79.48;0.27;8.84;3.27;5.04;0.166;0.160;0.083;1;0.000;1;0.000;0;0.002;0;0.002
358.033;357.918;2026-09-01T07:22:47.0Z;3;49.6582201;6.9440334;2.0;501.6;0.9;8;548.7;20.2;16.3;15.6;965.4;79.33;0.27;8.84;3.27;5.04;0.166;0.162;0.083;1;0.000;1;0.000;0;0.002;0;0.002
360.033;359.925;2026-09-01T07:22:49.0Z;3;49.6582252;6.9440461;2.0;501.5;1.3;8;548.6;20.2;16.3;15.6;965.3;78.90;0.27;8.85;3.28;5.04;0.166;0.163;0.083;1;0.000;1;0.000;0;0.002;0;0.002
362.033;361.935;2026-09-01T07:22:51.0Z;3;49.6582264;6.9440543;2.0;502.0;1.8;8;549.1;20.4;16.3;15.7;965.2;78.72;0.28;8.85;3.28;5.05;0.168;0.163;0.083;1;0.000;1;0.000;0;0.002;0;0.002
364.031;363.942;2026-09-01T07:22:53.0Z;3;49.6582222;6.9440773;2.0;501.8;3.2;8;548.9;20.4;16.3;15.7;965.3;78.42;0.32;8.84;3.27;5.04;0.169;0.163;0.083;1;0.000;1;0.000;0;0.002;0;0.002
366.033;365.951;2026-09-01T07:22:55.0Z;3;49.6582160;6.9440907;2.0;501.8;2.1;8;548.9;20.3;16.5;15.7;965.2;78.18;0.31;8.84;3.27;5.05;0.169;0.163;0.086;1;0.000;1;0.000;0;0.002;0;0.002
368.033;367.959;2026-09-01T07:22:57.0Z;3;49.6582146;6.9440951;2.0;502.0;0.0;8;549.1;20.3;16.5;15.8;965.3;77.90;0.24;8.83;3.27;5.05;0.169;0.163;0.086;1;0.000;1;0.000;0;0.002;0;0.002
370.033;369.968;2026-09-01T07:22:59.0Z;3;49.6582178;6.9440967;2.0;502.1;0.4;8;549.2;20.3;16.5;15.8;965.4;77.51;0.27;8.83;3.27;5.04;0.169;0.166;0.086;1;0.000;1;0.000;0;0.002;0;0.002
372.033;371.976;2026-09-01T07:23:01.0Z;3;49.6582176;6.9440954;2.0;502.7;0.2;8;549.8;20.4;16.5;15.8;965.3;77.23;0.27;8.83;3.27;5.04;0.169;0.166;0.086;1;0.000;1;0.000;0;0.002;0;0.002
374.031;373.985;2026-09-01T07:23:03.0Z;3;49.6582167;6.9440944;2.0;502.8;0.6;8;549.9;20.3;16.5;15.8;965.3;77.12;0.29;8.84;3.27;5.05;0.173;0.166;0.086;1;0.000;1;0.000;0;0.002;0;0.002
376.014;375.994;2026-09-01T07:23:04.0Z;3;49.6582178;6.9440958;2.0;502.7;0.6;8;549.8;20.3;16.3;15.8;965.2;77.23;0.34;8.84;3.28;5.04;0.173;0.166;0.086;1;0.000;1;0.000;0;0.002;0;0.002
378.014;378.002;2026-09-01T07:23:06.0Z;3;49.6582238;6.9440980;2.0;502.3;2.1;8;549.4;20.3;16.5;15.8;965.3;77.07;0.28;8.83;3.28;5.05;0.173;0.166;0.086;1;0.000;1;0.000;0;0.002;0;0.002
380.014;380.011;2026-09-01T07:23:08.0Z;3;49.6582253;6.9440983;2.0;501.8;0.5;8;548.9;20.4;16.5;15.8;965.3;77.35;0.36;8.83;3.28;5.05;0.173;0.169;0.086;1;0.000;1;0.000;0;0.002;0;0.002
382.014;381.014;2026-09-01T07:23:10.0Z;3;49.6582247;6.9440942;2.0;502.4;1.6;8;549.5;20.2;16.5;15.8;965.2;77.36;0.37;8.83;3.27;5.04;0.173;0.169;0.089;1;0.000;1;0.000;0;0.002;0;0.002
384.014;383.023;2026-09-01T07:23:12.0Z;3;49.6582286;6.9440968;2.0;502.8;1.4;8;549.9;20.3;16.5;15.9;965.3;77.07;0.35;8.83;3.27;5.04;0.175;0.169;0.089;1;0.000;1;0.000;0;0.002;0;0.002
386.014;385.031;2026-09-01T07:23:14.0Z;3;49.6582301;6.9440955;2.0;503.2;0.2;8;550.3;20.4;16.5;15.9;965.3;76.90;0.37;8.83;3.28;5.05;0.176;0.169;0.089;1;0.000;1;0.000;0;0.002;0;0.002
388.014;387.038;2026-09-01T07:23:16.0Z;3;49.6582318;6.9440904;2.0;503.6;3.1;8;550.7;20.4;16.5;15.9;965.5;76.84;0.38;8.83;3.27;5.05;0.176;0.170;0.089;1;0.000;1;0.000;0;0.002;0;0.002
390.016;389.047;2026-09-01T07:23:18.0Z;3;49.6582361;6.9440919;2.0;503.6;1.8;8;550.7;20.3;16.5;15.9;965.3;76.73;0.38;8.83;3.28;5.04;0.176;0.169;0.089;1;0.000;1;0.000;0;0.002;0;0.002
392.016;391.055;2026-09-01T07:23:20.0Z;3;49.6582306;6.9440869;2.0;503.6;0.9;8;550.7;20.4;16.5;15.9;965.3;76.68;0.38;8.83;3.27;5.04;0.176;0.173;0.089;1;0.000;1;0.000;0;0.002;0;0.002
394.016;393.064;2026-09-01T07:23:22.0Z;3;49.6582336;6.9440957;2.0;503.4;0.6;8;550.5;20.3;16.5;15.9;965.3;76.61;0.38;8.83;3.27;5.04;0.179;0.173;0.089;1;0.000;1;0.000;0;0.002;0;0.002
396.016;395.072;2026-09-01T07:23:24.0Z;3;49.6582354;6.9440900;2.0;504.4;2.0;8;551.5;20.3;16.5;15.9;965.3;76.49;0.37;8.83;3.28;5.04;0.179;0.173;0.090;1;0.000;1;0.000;0;0.002;0;0.002
398.016;397.079;2026-09-01T07:23:26.0Z;3;49.6582344;6.9440898;2.0;504.2;0.1;8;551.3;20.4;16.5;15.9;965.3;76.43;0.36;8.83;3.27;5.05;0.179;0.173;0.092;1;0.000;1;0.000;0;0.002;0;0.002
400.016;399.088;2026-09-01T07:23:28.0Z;3;49.6582329;6.9440917;2.0;503.5;0.1;8;550.6;20.3;16.5;15.9;965.3;76.73;0.33;8.83;3.28;5.05;0.179;0.173;0.093;1;0.000;1;0.000;0;0.002;0;0.002
402.016;401.096;2026-09-01T07:23:30.0Z;3;49.6582317;6.9440936;2.0;503.4;0.2;8;550.5;20.4;16.5;16.0;965.4;77.05;0.31;8.82;3.27;5.05;0.179;0.174;0.093;1;0.000;1;0.000;0;0.002;0;0.002
404.016;403.103;2026-09-01T07:23:32.0Z;3;49.6582289;6.9441001;2.0;502.3;0.2;7;549.4;20.3;16.5;16.0;965.5;77.00;0.32;8.83;3.28;5.05;0.182;0.176;0.093;1;0.000;1;0.000;0;0.002;0;0.002
406.016;405.112;2026-09-01T07:23:34.0Z;3;49.6582284;6.9440995;2.8;502.1;0.2;6;549.2;20.4;16.6;16.0;965.6;77.19;0.33;8.82;3.27;5.04;0.182;0.176;0.092;1;0.000;1;0.000;0;0.002;0;0.002
408.016;407.122;2026-09-01T07:23:36.0Z;3;49.6582277;6.9440990;2.2;502.0;0.2;7;549.1;20.4;16.6;16.0;965.3;77.12;0.35;8.82;3.27;5.04;0.182;0.176;0.093;1;0.000;1;0.000;0;0.002;0;0.002
410.016;409.129;2026-09-01T07:23:38.0Z;3;49.6582324;6.9441069;2.0;501.7;0.8;8;548.8;20.4;16.6;16.0;965.5;76.87;0.34;8.83;3.28;5.05;0.182;0.176;0.092;1;0.000;1;0.000;0;0.002;0;0.002
412.016;411.137;2026-09-01T07:23:40.0Z;3;49.6582342;6.9441072;2.0;501.4;0.7;8;548.5;20.4;16.6;16.1;965.5;76.82;0.34;8.82;3.27;5.04;0.182;0.178;0.092;1;0.000;1;0.000;0;0.002;0;0.002
414.016;413.146;2026-09-01T07:23:42.0Z;3;49.6582336;6.9441056;2.0;501.0;0.2;8;548.1;20.4;16.6;16.0;965.3;76.64;0.33;8.82;3.27;5.05;0.182;0.179;0.095;1;0.000;1;0.000;0;0.002;0;0.002
416.016;415.154;2026-09-01T07:23:44.0Z;3;49.6582365;6.9441075;2.0;500.8;0.3;8;547.9;20.6;16.7;16.1;965.5;76.66;0.35;8.83;3.28;5.05;0.186;0.179;0.096;1;0.000;1;0.000;0;0.002;0;0.002
